,row_id,date,country,store,product,num_sold
414,414,2015-01-24,Finland,KaggleMart,Kaggle Mug,227
415,415,2015-01-24,Finland,KaggleMart,Kaggle Hat,369
416,416,2015-01-24,Finland,KaggleMart,Kaggle Sticker,100
417,417,2015-01-24,Finland,KaggleRama,Kaggle Mug,388
418,418,2015-01-24,Finland,KaggleRama,Kaggle Hat,681
419,419,2015-01-24,Finland,KaggleRama,Kaggle Sticker,175
420,420,2015-01-24,Norway,KaggleMart,Kaggle Mug,403
421,421,2015-01-24,Norway,KaggleMart,Kaggle Hat,677
422,422,2015-01-24,Norway,KaggleMart,Kaggle Sticker,173
423,423,2015-01-24,Norway,KaggleRama,Kaggle Mug,650
424,424,2015-01-24,Norway,KaggleRama,Kaggle Hat,1011
425,425,2015-01-24,Norway,KaggleRama,Kaggle Sticker,312
426,426,2015-01-24,Sweden,KaggleMart,Kaggle Mug,294
427,427,2015-01-24,Sweden,KaggleMart,Kaggle Hat,517
428,428,2015-01-24,Sweden,KaggleMart,Kaggle Sticker,126
429,429,2015-01-24,Sweden,KaggleRama,Kaggle Mug,492
430,430,2015-01-24,Sweden,KaggleRama,Kaggle Hat,808
431,431,2015-01-24,Sweden,KaggleRama,Kaggle Sticker,198
432,432,2015-01-25,Finland,KaggleMart,Kaggle Mug,238
433,433,2015-01-25,Finland,KaggleMart,Kaggle Hat,363
434,434,2015-01-25,Finland,KaggleMart,Kaggle Sticker,105
435,435,2015-01-25,Finland,KaggleRama,Kaggle Mug,381
436,436,2015-01-25,Finland,KaggleRama,Kaggle Hat,627
437,437,2015-01-25,Finland,KaggleRama,Kaggle Sticker,188
438,438,2015-01-25,Norway,KaggleMart,Kaggle Mug,391
439,439,2015-01-25,Norway,KaggleMart,Kaggle Hat,619
440,440,2015-01-25,Norway,KaggleMart,Kaggle Sticker,180
441,441,2015-01-25,Norway,KaggleRama,Kaggle Mug,758
442,442,2015-01-25,Norway,KaggleRama,Kaggle Hat,1204
443,443,2015-01-25,Norway,KaggleRama,Kaggle Sticker,279
444,444,2015-01-25,Sweden,KaggleMart,Kaggle Mug,251
445,445,2015-01-25,Sweden,KaggleMart,Kaggle Hat,502
446,446,2015-01-25,Sweden,KaggleMart,Kaggle Sticker,130
447,447,2015-01-25,Sweden,KaggleRama,Kaggle Mug,520
448,448,2015-01-25,Sweden,KaggleRama,Kaggle Hat,823
449,449,2015-01-25,Sweden,KaggleRama,Kaggle Sticker,215
450,450,2015-01-26,Finland,KaggleMart,Kaggle Mug,177
451,451,2015-01-26,Finland,KaggleMart,Kaggle Hat,302
452,452,2015-01-26,Finland,KaggleMart,Kaggle Sticker,74
453,453,2015-01-26,Finland,KaggleRama,Kaggle Mug,328
454,454,2015-01-26,Finland,KaggleRama,Kaggle Hat,549
455,455,2015-01-26,Finland,KaggleRama,Kaggle Sticker,133
456,456,2015-01-26,Norway,KaggleMart,Kaggle Mug,321
457,457,2015-01-26,Norway,KaggleMart,Kaggle Hat,531
458,458,2015-01-26,Norway,KaggleMart,Kaggle Sticker,140
459,459,2015-01-26,Norway,KaggleRama,Kaggle Mug,579
460,460,2015-01-26,Norway,KaggleRama,Kaggle Hat,897
461,461,2015-01-26,Norway,KaggleRama,Kaggle Sticker,233
462,462,2015-01-26,Sweden,KaggleMart,Kaggle Mug,223
463,463,2015-01-26,Sweden,KaggleMart,Kaggle Hat,345
464,464,2015-01-26,Sweden,KaggleMart,Kaggle Sticker,100
465,465,2015-01-26,Sweden,KaggleRama,Kaggle Mug,402
466,466,2015-01-26,Sweden,KaggleRama,Kaggle Hat,647
467,467,2015-01-26,Sweden,KaggleRama,Kaggle Sticker,153
468,468,2015-01-27,Finland,KaggleMart,Kaggle Mug,179
469,469,2015-01-27,Finland,KaggleMart,Kaggle Hat,296
470,470,2015-01-27,Finland,KaggleMart,Kaggle Sticker,82
471,471,2015-01-27,Finland,KaggleRama,Kaggle Mug,323
472,472,2015-01-27,Finland,KaggleRama,Kaggle Hat,501
473,473,2015-01-27,Finland,KaggleRama,Kaggle Sticker,144
474,474,2015-01-27,Norway,KaggleMart,Kaggle Mug,302
475,475,2015-01-27,Norway,KaggleMart,Kaggle Hat,544
476,476,2015-01-27,Norway,KaggleMart,Kaggle Sticker,141
477,477,2015-01-27,Norway,KaggleRama,Kaggle Mug,541
478,478,2015-01-27,Norway,KaggleRama,Kaggle Hat,882
479,479,2015-01-27,Norway,KaggleRama,Kaggle Sticker,238
480,480,2015-01-27,Sweden,KaggleMart,Kaggle Mug,208
481,481,2015-01-27,Sweden,KaggleMart,Kaggle Hat,356
482,482,2015-01-27,Sweden,KaggleMart,Kaggle Sticker,102
483,483,2015-01-27,Sweden,KaggleRama,Kaggle Mug,391
484,484,2015-01-27,Sweden,KaggleRama,Kaggle Hat,622
485,485,2015-01-27,Sweden,KaggleRama,Kaggle Sticker,172
486,486,2015-01-28,Finland,KaggleMart,Kaggle Mug,175
487,487,2015-01-28,Finland,KaggleMart,Kaggle Hat,313
488,488,2015-01-28,Finland,KaggleMart,Kaggle Sticker,79
489,489,2015-01-28,Finland,KaggleRama,Kaggle Mug,287
490,490,2015-01-28,Finland,KaggleRama,Kaggle Hat,508
491,491,2015-01-28,Finland,KaggleRama,Kaggle Sticker,133
492,492,2015-01-28,Norway,KaggleMart,Kaggle Mug,329
493,493,2015-01-28,Norway,KaggleMart,Kaggle Hat,553
494,494,2015-01-28,Norway,KaggleMart,Kaggle Sticker,141
495,495,2015-01-28,Norway,KaggleRama,Kaggle Mug,575
496,496,2015-01-28,Norway,KaggleRama,Kaggle Hat,976
497,497,2015-01-28,Norway,KaggleRama,Kaggle Sticker,248
498,498,2015-01-28,Sweden,KaggleMart,Kaggle Mug,223
499,499,2015-01-28,Sweden,KaggleMart,Kaggle Hat,375
500,500,2015-01-28,Sweden,KaggleMart,Kaggle Sticker,100
501,501,2015-01-28,Sweden,KaggleRama,Kaggle Mug,417
502,502,2015-01-28,Sweden,KaggleRama,Kaggle Hat,635
503,503,2015-01-28,Sweden,KaggleRama,Kaggle Sticker,172
504,504,2015-01-29,Finland,KaggleMart,Kaggle Mug,177
505,505,2015-01-29,Finland,KaggleMart,Kaggle Hat,307
506,506,2015-01-29,Finland,KaggleMart,Kaggle Sticker,81
507,507,2015-01-29,Finland,KaggleRama,Kaggle Mug,319
508,508,2015-01-29,Finland,KaggleRama,Kaggle Hat,572
509,509,2015-01-29,Finland,KaggleRama,Kaggle Sticker,139
510,510,2015-01-29,Norway,KaggleMart,Kaggle Mug,295
511,511,2015-01-29,Norway,KaggleMart,Kaggle Hat,542
512,512,2015-01-29,Norway,KaggleMart,Kaggle Sticker,143
513,513,2015-01-29,Norway,KaggleRama,Kaggle Mug,556
514,514,2015-01-29,Norway,KaggleRama,Kaggle Hat,979
515,515,2015-01-29,Norway,KaggleRama,Kaggle Sticker,252
516,516,2015-01-29,Sweden,KaggleMart,Kaggle Mug,211
517,517,2015-01-29,Sweden,KaggleMart,Kaggle Hat,352
518,518,2015-01-29,Sweden,KaggleMart,Kaggle Sticker,87
519,519,2015-01-29,Sweden,KaggleRama,Kaggle Mug,367
520,520,2015-01-29,Sweden,KaggleRama,Kaggle Hat,651
521,521,2015-01-29,Sweden,KaggleRama,Kaggle Sticker,171
522,522,2015-01-30,Finland,KaggleMart,Kaggle Mug,187
523,523,2015-01-30,Finland,KaggleMart,Kaggle Hat,336
524,524,2015-01-30,Finland,KaggleMart,Kaggle Sticker,83
525,525,2015-01-30,Finland,KaggleRama,Kaggle Mug,351
526,526,2015-01-30,Finland,KaggleRama,Kaggle Hat,559
527,527,2015-01-30,Finland,KaggleRama,Kaggle Sticker,141
528,528,2015-01-30,Norway,KaggleMart,Kaggle Mug,356
529,529,2015-01-30,Norway,KaggleMart,Kaggle Hat,598
530,530,2015-01-30,Norway,KaggleMart,Kaggle Sticker,147
531,531,2015-01-30,Norway,KaggleRama,Kaggle Mug,555
532,532,2015-01-30,Norway,KaggleRama,Kaggle Hat,911
533,533,2015-01-30,Norway,KaggleRama,Kaggle Sticker,275
534,534,2015-01-30,Sweden,KaggleMart,Kaggle Mug,217
535,535,2015-01-30,Sweden,KaggleMart,Kaggle Hat,392
536,536,2015-01-30,Sweden,KaggleMart,Kaggle Sticker,110
537,537,2015-01-30,Sweden,KaggleRama,Kaggle Mug,395
538,538,2015-01-30,Sweden,KaggleRama,Kaggle Hat,746
539,539,2015-01-30,Sweden,KaggleRama,Kaggle Sticker,174
540,540,2015-01-31,Finland,KaggleMart,Kaggle Mug,233
541,541,2015-01-31,Finland,KaggleMart,Kaggle Hat,395
542,542,2015-01-31,Finland,KaggleMart,Kaggle Sticker,102
543,543,2015-01-31,Finland,KaggleRama,Kaggle Mug,399
544,544,2015-01-31,Finland,KaggleRama,Kaggle Hat,645
545,545,2015-01-31,Finland,KaggleRama,Kaggle Sticker,161
546,546,2015-01-31,Norway,KaggleMart,Kaggle Mug,410
547,547,2015-01-31,Norway,KaggleMart,Kaggle Hat,655
548,548,2015-01-31,Norway,KaggleMart,Kaggle Sticker,171
549,549,2015-01-31,Norway,KaggleRama,Kaggle Mug,654
550,550,2015-01-31,Norway,KaggleRama,Kaggle Hat,1274
551,551,2015-01-31,Norway,KaggleRama,Kaggle Sticker,319
552,552,2015-01-31,Sweden,KaggleMart,Kaggle Mug,299
553,553,2015-01-31,Sweden,KaggleMart,Kaggle Hat,438
554,554,2015-01-31,Sweden,KaggleMart,Kaggle Sticker,128
555,555,2015-01-31,Sweden,KaggleRama,Kaggle Mug,463
556,556,2015-01-31,Sweden,KaggleRama,Kaggle Hat,830
557,557,2015-01-31,Sweden,KaggleRama,Kaggle Sticker,204
558,558,2015-02-01,Finland,KaggleMart,Kaggle Mug,221
559,559,2015-02-01,Finland,KaggleMart,Kaggle Hat,434
560,560,2015-02-01,Finland,KaggleMart,Kaggle Sticker,115
561,561,2015-02-01,Finland,KaggleRama,Kaggle Mug,427
562,562,2015-02-01,Finland,KaggleRama,Kaggle Hat,657
563,563,2015-02-01,Finland,KaggleRama,Kaggle Sticker,166
564,564,2015-02-01,Norway,KaggleMart,Kaggle Mug,383
565,565,2015-02-01,Norway,KaggleMart,Kaggle Hat,760
566,566,2015-02-01,Norway,KaggleMart,Kaggle Sticker,176
567,567,2015-02-01,Norway,KaggleRama,Kaggle Mug,685
568,568,2015-02-01,Norway,KaggleRama,Kaggle Hat,1214
569,569,2015-02-01,Norway,KaggleRama,Kaggle Sticker,281
570,570,2015-02-01,Sweden,KaggleMart,Kaggle Mug,305
571,571,2015-02-01,Sweden,KaggleMart,Kaggle Hat,477
572,572,2015-02-01,Sweden,KaggleMart,Kaggle Sticker,128
573,573,2015-02-01,Sweden,KaggleRama,Kaggle Mug,453
574,574,2015-02-01,Sweden,KaggleRama,Kaggle Hat,802
575,575,2015-02-01,Sweden,KaggleRama,Kaggle Sticker,219
576,576,2015-02-02,Finland,KaggleMart,Kaggle Mug,199
577,577,2015-02-02,Finland,KaggleMart,Kaggle Hat,337
578,578,2015-02-02,Finland,KaggleMart,Kaggle Sticker,83
579,579,2015-02-02,Finland,KaggleRama,Kaggle Mug,339
580,580,2015-02-02,Finland,KaggleRama,Kaggle Hat,545
581,581,2015-02-02,Finland,KaggleRama,Kaggle Sticker,142
582,582,2015-02-02,Norway,KaggleMart,Kaggle Mug,304
583,583,2015-02-02,Norway,KaggleMart,Kaggle Hat,546
584,584,2015-02-02,Norway,KaggleMart,Kaggle Sticker,135
585,585,2015-02-02,Norway,KaggleRama,Kaggle Mug,532
586,586,2015-02-02,Norway,KaggleRama,Kaggle Hat,988
587,587,2015-02-02,Norway,KaggleRama,Kaggle Sticker,252
588,588,2015-02-02,Sweden,KaggleMart,Kaggle Mug,221
589,589,2015-02-02,Sweden,KaggleMart,Kaggle Hat,437
590,590,2015-02-02,Sweden,KaggleMart,Kaggle Sticker,102
591,591,2015-02-02,Sweden,KaggleRama,Kaggle Mug,378
592,592,2015-02-02,Sweden,KaggleRama,Kaggle Hat,694
593,593,2015-02-02,Sweden,KaggleRama,Kaggle Sticker,196
594,594,2015-02-03,Finland,KaggleMart,Kaggle Mug,185
595,595,2015-02-03,Finland,KaggleMart,Kaggle Hat,305
596,596,2015-02-03,Finland,KaggleMart,Kaggle Sticker,87
597,597,2015-02-03,Finland,KaggleRama,Kaggle Mug,305
598,598,2015-02-03,Finland,KaggleRama,Kaggle Hat,588
599,599,2015-02-03,Finland,KaggleRama,Kaggle Sticker,146
600,600,2015-02-03,Norway,KaggleMart,Kaggle Mug,328
601,601,2015-02-03,Norway,KaggleMart,Kaggle Hat,521
602,602,2015-02-03,Norway,KaggleMart,Kaggle Sticker,152
603,603,2015-02-03,Norway,KaggleRama,Kaggle Mug,600
604,604,2015-02-03,Norway,KaggleRama,Kaggle Hat,994
605,605,2015-02-03,Norway,KaggleRama,Kaggle Sticker,259
606,606,2015-02-03,Sweden,KaggleMart,Kaggle Mug,228
607,607,2015-02-03,Sweden,KaggleMart,Kaggle Hat,398
608,608,2015-02-03,Sweden,KaggleMart,Kaggle Sticker,102
609,609,2015-02-03,Sweden,KaggleRama,Kaggle Mug,372
610,610,2015-02-03,Sweden,KaggleRama,Kaggle Hat,643
611,611,2015-02-03,Sweden,KaggleRama,Kaggle Sticker,184
612,612,2015-02-04,Finland,KaggleMart,Kaggle Mug,167
613,613,2015-02-04,Finland,KaggleMart,Kaggle Hat,333
614,614,2015-02-04,Finland,KaggleMart,Kaggle Sticker,85
615,615,2015-02-04,Finland,KaggleRama,Kaggle Mug,309
616,616,2015-02-04,Finland,KaggleRama,Kaggle Hat,569
617,617,2015-02-04,Finland,KaggleRama,Kaggle Sticker,139
618,618,2015-02-04,Norway,KaggleMart,Kaggle Mug,313
619,619,2015-02-04,Norway,KaggleMart,Kaggle Hat,603
620,620,2015-02-04,Norway,KaggleMart,Kaggle Sticker,144
621,621,2015-02-04,Norway,KaggleRama,Kaggle Mug,536
622,622,2015-02-04,Norway,KaggleRama,Kaggle Hat,1008
623,623,2015-02-04,Norway,KaggleRama,Kaggle Sticker,261
624,624,2015-02-04,Sweden,KaggleMart,Kaggle Mug,241
625,625,2015-02-04,Sweden,KaggleMart,Kaggle Hat,406
626,626,2015-02-04,Sweden,KaggleMart,Kaggle Sticker,100
627,627,2015-02-04,Sweden,KaggleRama,Kaggle Mug,355
628,628,2015-02-04,Sweden,KaggleRama,Kaggle Hat,666
629,629,2015-02-04,Sweden,KaggleRama,Kaggle Sticker,185
630,630,2015-02-05,Finland,KaggleMart,Kaggle Mug,183
631,631,2015-02-05,Finland,KaggleMart,Kaggle Hat,333
632,632,2015-02-05,Finland,KaggleMart,Kaggle Sticker,90
633,633,2015-02-05,Finland,KaggleRama,Kaggle Mug,312
634,634,2015-02-05,Finland,KaggleRama,Kaggle Hat,545
635,635,2015-02-05,Finland,KaggleRama,Kaggle Sticker,134
636,636,2015-02-05,Norway,KaggleMart,Kaggle Mug,304
637,637,2015-02-05,Norway,KaggleMart,Kaggle Hat,559
638,638,2015-02-05,Norway,KaggleMart,Kaggle Sticker,151
639,639,2015-02-05,Norway,KaggleRama,Kaggle Mug,564
640,640,2015-02-05,Norway,KaggleRama,Kaggle Hat,917
641,641,2015-02-05,Norway,KaggleRama,Kaggle Sticker,256
642,642,2015-02-05,Sweden,KaggleMart,Kaggle Mug,219
643,643,2015-02-05,Sweden,KaggleMart,Kaggle Hat,406
644,644,2015-02-05,Sweden,KaggleMart,Kaggle Sticker,108
645,645,2015-02-05,Sweden,KaggleRama,Kaggle Mug,372
646,646,2015-02-05,Sweden,KaggleRama,Kaggle Hat,674
647,647,2015-02-05,Sweden,KaggleRama,Kaggle Sticker,179
648,648,2015-02-06,Finland,KaggleMart,Kaggle Mug,195
649,649,2015-02-06,Finland,KaggleMart,Kaggle Hat,315
650,650,2015-02-06,Finland,KaggleMart,Kaggle Sticker,83
651,651,2015-02-06,Finland,KaggleRama,Kaggle Mug,353
652,652,2015-02-06,Finland,KaggleRama,Kaggle Hat,621
653,653,2015-02-06,Finland,KaggleRama,Kaggle Sticker,157
654,654,2015-02-06,Norway,KaggleMart,Kaggle Mug,350
655,655,2015-02-06,Norway,KaggleMart,Kaggle Hat,591
656,656,2015-02-06,Norway,KaggleMart,Kaggle Sticker,166
657,657,2015-02-06,Norway,KaggleRama,Kaggle Mug,557
658,658,2015-02-06,Norway,KaggleRama,Kaggle Hat,1052
659,659,2015-02-06,Norway,KaggleRama,Kaggle Sticker,246
660,660,2015-02-06,Sweden,KaggleMart,Kaggle Mug,222
661,661,2015-02-06,Sweden,KaggleMart,Kaggle Hat,429
662,662,2015-02-06,Sweden,KaggleMart,Kaggle Sticker,104
663,663,2015-02-06,Sweden,KaggleRama,Kaggle Mug,410
664,664,2015-02-06,Sweden,KaggleRama,Kaggle Hat,715
665,665,2015-02-06,Sweden,KaggleRama,Kaggle Sticker,186
666,666,2015-02-07,Finland,KaggleMart,Kaggle Mug,238
667,667,2015-02-07,Finland,KaggleMart,Kaggle Hat,419
668,668,2015-02-07,Finland,KaggleMart,Kaggle Sticker,92
669,669,2015-02-07,Finland,KaggleRama,Kaggle Mug,396
670,670,2015-02-07,Finland,KaggleRama,Kaggle Hat,714
671,671,2015-02-07,Finland,KaggleRama,Kaggle Sticker,185
672,672,2015-02-07,Norway,KaggleMart,Kaggle Mug,399
673,673,2015-02-07,Norway,KaggleMart,Kaggle Hat,703
674,674,2015-02-07,Norway,KaggleMart,Kaggle Sticker,168
675,675,2015-02-07,Norway,KaggleRama,Kaggle Mug,685
676,676,2015-02-07,Norway,KaggleRama,Kaggle Hat,1282
677,677,2015-02-07,Norway,KaggleRama,Kaggle Sticker,314
678,678,2015-02-07,Sweden,KaggleMart,Kaggle Mug,266
679,679,2015-02-07,Sweden,KaggleMart,Kaggle Hat,476
680,680,2015-02-07,Sweden,KaggleMart,Kaggle Sticker,134
681,681,2015-02-07,Sweden,KaggleRama,Kaggle Mug,496
682,682,2015-02-07,Sweden,KaggleRama,Kaggle Hat,804
683,683,2015-02-07,Sweden,KaggleRama,Kaggle Sticker,231
684,684,2015-02-08,Finland,KaggleMart,Kaggle Mug,246
685,685,2015-02-08,Finland,KaggleMart,Kaggle Hat,390
686,686,2015-02-08,Finland,KaggleMart,Kaggle Sticker,97
687,687,2015-02-08,Finland,KaggleRama,Kaggle Mug,388
688,688,2015-02-08,Finland,KaggleRama,Kaggle Hat,697
689,689,2015-02-08,Finland,KaggleRama,Kaggle Sticker,189
690,690,2015-02-08,Norway,KaggleMart,Kaggle Mug,391
691,691,2015-02-08,Norway,KaggleMart,Kaggle Hat,746
692,692,2015-02-08,Norway,KaggleMart,Kaggle Sticker,167
693,693,2015-02-08,Norway,KaggleRama,Kaggle Mug,648
694,694,2015-02-08,Norway,KaggleRama,Kaggle Hat,1221
695,695,2015-02-08,Norway,KaggleRama,Kaggle Sticker,339
696,696,2015-02-08,Sweden,KaggleMart,Kaggle Mug,270
697,697,2015-02-08,Sweden,KaggleMart,Kaggle Hat,478
698,698,2015-02-08,Sweden,KaggleMart,Kaggle Sticker,121
699,699,2015-02-08,Sweden,KaggleRama,Kaggle Mug,483
700,700,2015-02-08,Sweden,KaggleRama,Kaggle Hat,848
701,701,2015-02-08,Sweden,KaggleRama,Kaggle Sticker,205
702,702,2015-02-09,Finland,KaggleMart,Kaggle Mug,174
703,703,2015-02-09,Finland,KaggleMart,Kaggle Hat,343
704,704,2015-02-09,Finland,KaggleMart,Kaggle Sticker,88
705,705,2015-02-09,Finland,KaggleRama,Kaggle Mug,342
706,706,2015-02-09,Finland,KaggleRama,Kaggle Hat,594
707,707,2015-02-09,Finland,KaggleRama,Kaggle Sticker,146
708,708,2015-02-09,Norway,KaggleMart,Kaggle Mug,307
709,709,2015-02-09,Norway,KaggleMart,Kaggle Hat,578
710,710,2015-02-09,Norway,KaggleMart,Kaggle Sticker,135
711,711,2015-02-09,Norway,KaggleRama,Kaggle Mug,575
712,712,2015-02-09,Norway,KaggleRama,Kaggle Hat,1093
713,713,2015-02-09,Norway,KaggleRama,Kaggle Sticker,270
714,714,2015-02-09,Sweden,KaggleMart,Kaggle Mug,210
715,715,2015-02-09,Sweden,KaggleMart,Kaggle Hat,401
716,716,2015-02-09,Sweden,KaggleMart,Kaggle Sticker,110
717,717,2015-02-09,Sweden,KaggleRama,Kaggle Mug,386
718,718,2015-02-09,Sweden,KaggleRama,Kaggle Hat,652
719,719,2015-02-09,Sweden,KaggleRama,Kaggle Sticker,178
720,720,2015-02-10,Finland,KaggleMart,Kaggle Mug,184
721,721,2015-02-10,Finland,KaggleMart,Kaggle Hat,347
722,722,2015-02-10,Finland,KaggleMart,Kaggle Sticker,74
723,723,2015-02-10,Finland,KaggleRama,Kaggle Mug,316
724,724,2015-02-10,Finland,KaggleRama,Kaggle Hat,610
725,725,2015-02-10,Finland,KaggleRama,Kaggle Sticker,150
726,726,2015-02-10,Norway,KaggleMart,Kaggle Mug,326
727,727,2015-02-10,Norway,KaggleMart,Kaggle Hat,538
728,728,2015-02-10,Norway,KaggleMart,Kaggle Sticker,139
729,729,2015-02-10,Norway,KaggleRama,Kaggle Mug,539
730,730,2015-02-10,Norway,KaggleRama,Kaggle Hat,951
731,731,2015-02-10,Norway,KaggleRama,Kaggle Sticker,247
732,732,2015-02-10,Sweden,KaggleMart,Kaggle Mug,220
733,733,2015-02-10,Sweden,KaggleMart,Kaggle Hat,419
734,734,2015-02-10,Sweden,KaggleMart,Kaggle Sticker,96
735,735,2015-02-10,Sweden,KaggleRama,Kaggle Mug,383
736,736,2015-02-10,Sweden,KaggleRama,Kaggle Hat,736
737,737,2015-02-10,Sweden,KaggleRama,Kaggle Sticker,184
738,738,2015-02-11,Finland,KaggleMart,Kaggle Mug,191
739,739,2015-02-11,Finland,KaggleMart,Kaggle Hat,366
740,740,2015-02-11,Finland,KaggleMart,Kaggle Sticker,91
741,741,2015-02-11,Finland,KaggleRama,Kaggle Mug,339
742,742,2015-02-11,Finland,KaggleRama,Kaggle Hat,592
743,743,2015-02-11,Finland,KaggleRama,Kaggle Sticker,151
744,744,2015-02-11,Norway,KaggleMart,Kaggle Mug,326
745,745,2015-02-11,Norway,KaggleMart,Kaggle Hat,540
746,746,2015-02-11,Norway,KaggleMart,Kaggle Sticker,156
747,747,2015-02-11,Norway,KaggleRama,Kaggle Mug,598
748,748,2015-02-11,Norway,KaggleRama,Kaggle Hat,992
749,749,2015-02-11,Norway,KaggleRama,Kaggle Sticker,264
750,750,2015-02-11,Sweden,KaggleMart,Kaggle Mug,207
751,751,2015-02-11,Sweden,KaggleMart,Kaggle Hat,425
752,752,2015-02-11,Sweden,KaggleMart,Kaggle Sticker,104
753,753,2015-02-11,Sweden,KaggleRama,Kaggle Mug,368
754,754,2015-02-11,Sweden,KaggleRama,Kaggle Hat,758
755,755,2015-02-11,Sweden,KaggleRama,Kaggle Sticker,187
756,756,2015-02-12,Finland,KaggleMart,Kaggle Mug,182
757,757,2015-02-12,Finland,KaggleMart,Kaggle Hat,332
758,758,2015-02-12,Finland,KaggleMart,Kaggle Sticker,84
759,759,2015-02-12,Finland,KaggleRama,Kaggle Mug,340
760,760,2015-02-12,Finland,KaggleRama,Kaggle Hat,571
761,761,2015-02-12,Finland,KaggleRama,Kaggle Sticker,140
762,762,2015-02-12,Norway,KaggleMart,Kaggle Mug,324
763,763,2015-02-12,Norway,KaggleMart,Kaggle Hat,583
764,764,2015-02-12,Norway,KaggleMart,Kaggle Sticker,148
765,765,2015-02-12,Norway,KaggleRama,Kaggle Mug,531
766,766,2015-02-12,Norway,KaggleRama,Kaggle Hat,982
767,767,2015-02-12,Norway,KaggleRama,Kaggle Sticker,265
768,768,2015-02-12,Sweden,KaggleMart,Kaggle Mug,214
769,769,2015-02-12,Sweden,KaggleMart,Kaggle Hat,416
770,770,2015-02-12,Sweden,KaggleMart,Kaggle Sticker,101
771,771,2015-02-12,Sweden,KaggleRama,Kaggle Mug,397
772,772,2015-02-12,Sweden,KaggleRama,Kaggle Hat,702
773,773,2015-02-12,Sweden,KaggleRama,Kaggle Sticker,167
774,774,2015-02-13,Finland,KaggleMart,Kaggle Mug,196
775,775,2015-02-13,Finland,KaggleMart,Kaggle Hat,362
776,776,2015-02-13,Finland,KaggleMart,Kaggle Sticker,89
777,777,2015-02-13,Finland,KaggleRama,Kaggle Mug,318
778,778,2015-02-13,Finland,KaggleRama,Kaggle Hat,603
779,779,2015-02-13,Finland,KaggleRama,Kaggle Sticker,148
780,780,2015-02-13,Norway,KaggleMart,Kaggle Mug,315
781,781,2015-02-13,Norway,KaggleMart,Kaggle Hat,605
782,782,2015-02-13,Norway,KaggleMart,Kaggle Sticker,145
783,783,2015-02-13,Norway,KaggleRama,Kaggle Mug,561
784,784,2015-02-13,Norway,KaggleRama,Kaggle Hat,1113
785,785,2015-02-13,Norway,KaggleRama,Kaggle Sticker,233
786,786,2015-02-13,Sweden,KaggleMart,Kaggle Mug,238
787,787,2015-02-13,Sweden,KaggleMart,Kaggle Hat,449
788,788,2015-02-13,Sweden,KaggleMart,Kaggle Sticker,100
789,789,2015-02-13,Sweden,KaggleRama,Kaggle Mug,411
790,790,2015-02-13,Sweden,KaggleRama,Kaggle Hat,686
791,791,2015-02-13,Sweden,KaggleRama,Kaggle Sticker,180
792,792,2015-02-14,Finland,KaggleMart,Kaggle Mug,231
793,793,2015-02-14,Finland,KaggleMart,Kaggle Hat,424
794,794,2015-02-14,Finland,KaggleMart,Kaggle Sticker,94
795,795,2015-02-14,Finland,KaggleRama,Kaggle Mug,400
796,796,2015-02-14,Finland,KaggleRama,Kaggle Hat,714
797,797,2015-02-14,Finland,KaggleRama,Kaggle Sticker,173
798,798,2015-02-14,Norway,KaggleMart,Kaggle Mug,410
799,799,2015-02-14,Norway,KaggleMart,Kaggle Hat,734
800,800,2015-02-14,Norway,KaggleMart,Kaggle Sticker,184
801,801,2015-02-14,Norway,KaggleRama,Kaggle Mug,687
802,802,2015-02-14,Norway,KaggleRama,Kaggle Hat,1335
803,803,2015-02-14,Norway,KaggleRama,Kaggle Sticker,324
804,804,2015-02-14,Sweden,KaggleMart,Kaggle Mug,288
805,805,2015-02-14,Sweden,KaggleMart,Kaggle Hat,439
806,806,2015-02-14,Sweden,KaggleMart,Kaggle Sticker,120
807,807,2015-02-14,Sweden,KaggleRama,Kaggle Mug,492
808,808,2015-02-14,Sweden,KaggleRama,Kaggle Hat,903
809,809,2015-02-14,Sweden,KaggleRama,Kaggle Sticker,230
810,810,2015-02-15,Finland,KaggleMart,Kaggle Mug,224
811,811,2015-02-15,Finland,KaggleMart,Kaggle Hat,390
812,812,2015-02-15,Finland,KaggleMart,Kaggle Sticker,111
813,813,2015-02-15,Finland,KaggleRama,Kaggle Mug,418
814,814,2015-02-15,Finland,KaggleRama,Kaggle Hat,752
815,815,2015-02-15,Finland,KaggleRama,Kaggle Sticker,178
816,816,2015-02-15,Norway,KaggleMart,Kaggle Mug,423
817,817,2015-02-15,Norway,KaggleMart,Kaggle Hat,735
818,818,2015-02-15,Norway,KaggleMart,Kaggle Sticker,166
819,819,2015-02-15,Norway,KaggleRama,Kaggle Mug,673
820,820,2015-02-15,Norway,KaggleRama,Kaggle Hat,1241
821,821,2015-02-15,Norway,KaggleRama,Kaggle Sticker,317
822,822,2015-02-15,Sweden,KaggleMart,Kaggle Mug,285
823,823,2015-02-15,Sweden,KaggleMart,Kaggle Hat,497
824,824,2015-02-15,Sweden,KaggleMart,Kaggle Sticker,116
825,825,2015-02-15,Sweden,KaggleRama,Kaggle Mug,486
826,826,2015-02-15,Sweden,KaggleRama,Kaggle Hat,874
827,827,2015-02-15,Sweden,KaggleRama,Kaggle Sticker,245
